age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y,Age group
44,entrepreneur,single,tertiary,0,"$1,136.00",1,1,cellular,2,249,7,other,0,30-50
37,services,married,secondary,0,$749.00,1,0,cellular,2,-1,0,Null,0,30-50
41,blue-collar,married,secondary,0,"$4,910.00",1,0,cellular,1,-1,0,Null,0,30-50
49,technician,married,tertiary,0,$523.00,1,0,cellular,1,31,2,success,0,30-50
44,blue-collar,married,secondary,0,$879.00,1,0,cellular,1,-1,0,Null,0,30-50
41,services,single,secondary,0,-$68.00,1,0,cellular,3,-1,0,Null,0,30-50
48,admin.,married,primary,0,"$4,459.00",1,0,cellular,2,240,1,failure,0,30-50
39,services,divorced,secondary,0,-$152.00,1,0,cellular,3,-1,0,Null,0,30-50
46,technician,divorced,secondary,0,$387.00,1,1,cellular,1,-1,0,Null,0,30-50
46,services,divorced,secondary,0,$350.00,1,0,cellular,1,-1,0,Null,0,30-50
40,entrepreneur,married,tertiary,0,"$2,644.00",1,0,cellular,1,133,3,failure,0,30-50
44,blue-collar,married,primary,0,$612.00,1,1,cellular,1,135,1,failure,0,30-50
39,technician,single,tertiary,0,$54.00,1,0,cellular,2,248,12,failure,0,30-50
47,management,married,secondary,0,-$521.00,1,0,cellular,2,-1,0,Null,0,30-50
39,entrepreneur,married,secondary,0,"$10,200.00",1,0,cellular,4,-1,0,Null,0,30-50
41,self-employed,married,secondary,0,"$3,123.00",1,0,cellular,2,135,2,failure,1,30-50
49,management,married,tertiary,0,$596.00,1,0,cellular,2,-1,0,Null,0,30-50
37,admin.,married,secondary,0,"$1,335.00",1,0,telephone,4,262,4,other,0,30-50
31,admin.,single,secondary,0,$779.00,1,1,cellular,2,-1,0,Null,0,30-50
50,management,married,tertiary,0,$101.00,1,0,cellular,2,326,1,failure,0,30-50
37,management,married,primary,0,"$3,953.00",1,0,cellular,2,138,1,failure,0,30-50
29,technician,single,unknown,0,"$1,729.00",1,0,cellular,1,-1,0,Null,0,Under 30
42,admin.,single,tertiary,0,$473.00,1,0,cellular,1,-1,0,Null,0,30-50
43,management,divorced,tertiary,0,$20.00,0,0,cellular,2,255,2,failure,0,30-50
46,admin.,single,secondary,0,"$1,070.00",1,0,cellular,2,-1,0,Null,0,30-50
29,technician,married,secondary,0,-$547.00,1,1,cellular,1,-1,0,Null,0,Under 30
40,management,married,tertiary,0,$285.00,1,0,cellular,1,265,3,success,0,30-50
54,entrepreneur,divorced,unknown,0,"$4,736.00",1,0,telephone,6,307,5,failure,1,Above 50
34,technician,single,secondary,0,"$2,729.00",1,0,cellular,1,139,1,success,0,30-50
38,services,married,secondary,0,$968.00,1,0,cellular,1,-1,0,Null,0,30-50
37,blue-collar,divorced,secondary,0,$811.00,1,1,cellular,3,-1,0,Null,0,30-50
36,blue-collar,married,secondary,0,$382.00,1,0,cellular,1,-1,0,Null,0,30-50
63,retired,married,secondary,0,"$2,030.00",0,0,cellular,6,-1,0,Null,0,Above 50
24,student,single,secondary,0,"$1,684.00",0,0,cellular,4,-1,0,Null,0,Under 30
35,blue-collar,married,secondary,0,$270.00,1,1,cellular,2,335,1,failure,0,30-50
38,admin.,married,secondary,0,"$1,280.00",1,0,cellular,1,-1,0,Null,0,30-50
45,blue-collar,married,secondary,0,-$73.00,1,0,cellular,3,313,9,failure,0,30-50
33,technician,single,tertiary,0,$127.00,1,0,cellular,2,222,17,failure,1,30-50
38,technician,married,tertiary,0,"$1,997.00",1,0,cellular,10,-1,0,Null,0,30-50
26,student,single,tertiary,0,"$1,804.00",0,0,cellular,2,-1,0,Null,0,Under 30
44,blue-collar,married,secondary,0,"$8,666.00",0,0,telephone,1,-1,0,Null,0,30-50
42,management,single,tertiary,0,"$11,891.00",0,0,cellular,1,-1,0,Null,1,30-50
41,blue-collar,married,secondary,0,$523.00,1,0,cellular,3,-1,0,Null,0,30-50
36,blue-collar,married,secondary,0,"$2,454.00",1,0,cellular,1,-1,0,Null,0,30-50
38,technician,single,secondary,0,"$12,926.00",1,0,cellular,2,307,1,failure,0,30-50
34,management,single,tertiary,0,"$7,263.00",1,0,telephone,1,-1,0,Null,0,30-50
34,admin.,single,secondary,0,$266.00,1,0,cellular,2,-1,0,Null,0,30-50
32,services,married,secondary,0,$393.00,0,0,cellular,2,266,2,failure,0,30-50
27,unemployed,single,secondary,0,"$1,972.00",0,0,cellular,1,-1,0,Null,0,Under 30
47,admin.,single,secondary,0,"$1,544.00",1,0,cellular,1,312,1,failure,0,30-50
50,blue-collar,married,primary,0,"$4,979.00",0,0,telephone,1,-1,0,Null,1,30-50
45,blue-collar,married,secondary,0,$146.00,1,1,cellular,1,305,15,failure,0,30-50
41,blue-collar,married,secondary,0,$790.00,1,0,cellular,1,-1,0,Null,0,30-50
35,management,single,tertiary,0,$694.00,1,0,cellular,1,-1,0,Null,0,30-50
59,blue-collar,married,secondary,0,$135.00,1,0,cellular,1,-1,0,Null,0,Above 50
39,management,single,tertiary,0,"$2,651.00",0,0,cellular,2,136,5,other,0,30-50
35,technician,married,secondary,0,$0.00,1,0,cellular,1,-1,0,Null,0,30-50
44,management,married,secondary,0,"$8,262.00",1,0,cellular,1,257,16,failure,0,30-50
77,retired,married,tertiary,0,$0.00,0,0,cellular,1,-1,0,Null,0,Above 50
33,blue-collar,married,secondary,0,"$1,101.00",1,0,cellular,2,-1,0,Null,0,30-50
33,admin.,married,secondary,0,$796.00,1,0,telephone,1,-1,0,Null,0,30-50
40,management,married,secondary,0,$754.00,0,1,cellular,1,-1,0,Null,1,30-50
30,technician,single,secondary,0,"$10,152.00",1,0,cellular,2,270,1,failure,0,30-50
44,blue-collar,married,secondary,0,$545.00,1,0,cellular,3,136,1,failure,0,30-50
35,technician,married,secondary,0,"$5,553.00",1,0,cellular,3,136,7,failure,0,30-50
31,services,married,secondary,0,"$1,062.00",1,1,cellular,1,-1,0,Null,0,30-50
57,technician,married,secondary,0,"$1,144.00",1,0,cellular,2,-1,0,Null,0,Above 50
36,self-employed,married,secondary,0,"$1,184.00",1,0,cellular,1,-1,0,Null,1,30-50
40,admin.,single,secondary,0,$462.00,1,1,cellular,1,335,4,other,0,30-50
32,technician,single,tertiary,0,$948.00,1,0,cellular,2,-1,0,Null,0,30-50
40,blue-collar,married,primary,0,"$2,133.00",1,1,cellular,3,325,1,failure,0,30-50
37,admin.,married,secondary,0,"$1,207.00",1,0,telephone,2,138,2,success,1,30-50
44,blue-collar,single,secondary,0,$712.00,1,1,cellular,3,-1,0,Null,1,30-50
37,technician,single,tertiary,0,"$3,943.00",0,0,cellular,2,138,1,failure,1,30-50
59,services,married,primary,0,"$1,562.00",1,0,telephone,2,270,1,other,0,Above 50
42,blue-collar,married,primary,0,$574.00,1,0,cellular,2,327,2,failure,0,30-50
41,blue-collar,married,secondary,0,$0.00,1,0,cellular,4,-1,0,Null,0,30-50
44,blue-collar,married,secondary,0,$647.00,1,0,cellular,2,-1,0,Null,0,30-50
46,admin.,single,secondary,0,$757.00,1,1,cellular,3,256,3,failure,0,30-50
33,admin.,single,secondary,0,"$2,554.00",1,0,telephone,3,249,15,failure,0,30-50
41,admin.,divorced,secondary,0,$270.00,1,0,cellular,1,336,1,failure,0,30-50
36,technician,married,secondary,0,$0.00,1,0,cellular,3,335,2,other,0,30-50
63,retired,married,secondary,0,"$2,734.00",0,0,cellular,5,-1,0,Null,0,Above 50
30,blue-collar,single,tertiary,0,$297.00,0,0,cellular,4,-1,0,Null,1,30-50
38,management,divorced,tertiary,0,$714.00,1,0,cellular,2,-1,0,Null,0,30-50
65,retired,married,primary,0,"$3,713.00",0,0,cellular,3,-1,0,Null,0,Above 50
38,admin.,married,secondary,0,$271.00,0,0,cellular,3,-1,0,Null,0,30-50
38,unemployed,married,tertiary,0,"$2,012.00",0,0,cellular,3,-1,0,Null,0,30-50
26,self-employed,single,secondary,0,"$3,676.00",0,0,cellular,1,-1,0,Null,1,Under 30
42,blue-collar,married,secondary,0,$349.00,1,0,cellular,2,-1,0,Null,0,30-50
33,management,single,tertiary,0,$561.00,0,0,cellular,1,-1,0,Null,0,30-50
35,technician,single,primary,0,$744.00,1,0,cellular,1,-1,0,Null,0,30-50
46,admin.,divorced,secondary,0,"$1,198.00",1,1,cellular,1,307,1,other,0,30-50
41,technician,married,secondary,0,"$2,185.00",1,0,cellular,4,309,4,other,0,30-50
33,services,married,secondary,0,$387.00,1,0,cellular,2,138,2,failure,0,30-50
31,blue-collar,single,secondary,0,$823.00,1,1,cellular,1,-1,0,Null,0,30-50
43,blue-collar,married,secondary,0,$902.00,1,0,cellular,1,328,1,failure,0,30-50
33,management,married,tertiary,0,$663.00,1,0,cellular,1,243,4,failure,0,30-50
36,blue-collar,single,secondary,0,"$3,508.00",1,0,cellular,1,266,3,failure,0,30-50
36,admin.,married,secondary,0,$39.00,1,0,cellular,2,-1,0,Null,0,30-50
36,admin.,married,secondary,0,"$1,588.00",1,0,cellular,1,-1,0,Null,0,30-50
31,management,married,secondary,0,$625.00,1,0,cellular,1,138,1,failure,0,30-50
40,admin.,single,secondary,0,$963.00,1,0,cellular,1,-1,0,Null,0,30-50
45,entrepreneur,single,primary,0,$0.00,0,0,cellular,1,-1,0,Null,0,30-50
40,admin.,single,unknown,0,$355.00,1,0,cellular,2,138,6,other,0,30-50
33,blue-collar,single,secondary,0,$706.00,1,0,cellular,1,322,1,failure,0,30-50
53,blue-collar,divorced,secondary,0,"$1,912.00",1,1,cellular,1,253,2,failure,0,Above 50
36,management,single,tertiary,0,"$11,767.00",1,0,cellular,1,-1,0,Null,0,30-50
40,admin.,married,secondary,0,"$2,591.00",1,1,cellular,1,266,2,other,0,30-50
43,entrepreneur,married,tertiary,0,$903.00,1,0,cellular,1,-1,0,Null,0,30-50
38,technician,single,secondary,0,$0.00,1,0,cellular,2,-1,0,Null,0,30-50
46,technician,married,secondary,0,$138.00,1,0,cellular,2,-1,0,Null,0,30-50
36,services,married,secondary,0,"$3,740.00",1,0,cellular,1,-1,0,Null,0,30-50
47,unemployed,married,secondary,0,$817.00,0,0,cellular,4,-1,0,Null,1,30-50
32,blue-collar,married,secondary,0,$897.00,1,0,cellular,3,322,2,failure,0,30-50
33,management,married,tertiary,0,$0.00,1,0,cellular,1,-1,0,Null,0,30-50
53,blue-collar,married,primary,0,$53.00,1,0,cellular,1,140,1,failure,0,Above 50
47,unemployed,married,primary,0,"$2,290.00",1,0,cellular,1,-1,0,Null,0,30-50
56,management,married,tertiary,0,$167.00,1,0,telephone,1,-1,0,Null,0,Above 50
44,unemployed,divorced,secondary,0,$522.00,0,0,cellular,1,-1,0,Null,0,30-50
29,self-employed,single,tertiary,0,"$1,457.00",1,0,cellular,1,314,1,other,0,Under 30
35,entrepreneur,married,tertiary,0,"$1,859.00",1,0,cellular,1,267,2,failure,0,30-50
53,blue-collar,married,secondary,0,"$2,531.00",1,0,cellular,1,-1,0,Null,0,Above 50
46,blue-collar,single,tertiary,0,$283.00,0,0,cellular,1,-1,0,Null,1,30-50
50,services,single,secondary,0,"$1,716.00",1,0,cellular,1,-1,0,Null,0,30-50
31,blue-collar,married,primary,0,"$1,601.00",0,0,cellular,1,137,3,failure,0,30-50
37,technician,divorced,tertiary,0,"$1,174.00",1,0,cellular,1,140,2,failure,0,30-50
38,services,single,secondary,0,$167.00,1,0,cellular,2,-1,0,Null,0,30-50
41,services,married,secondary,0,$446.00,1,0,cellular,3,140,2,failure,0,30-50
27,admin.,single,tertiary,0,"$2,068.00",0,0,cellular,2,-1,0,Null,0,Under 30
56,technician,married,primary,0,"$1,232.00",0,0,cellular,1,-1,0,Null,0,Above 50
39,blue-collar,single,primary,0,$581.00,1,0,cellular,1,39,2,success,0,30-50
48,services,married,secondary,0,$665.00,1,0,cellular,2,230,3,failure,0,30-50
42,technician,divorced,primary,0,"$5,076.00",1,0,cellular,1,251,2,other,0,30-50
71,retired,married,secondary,0,$951.00,0,1,cellular,1,-1,0,Null,0,Above 50
35,management,married,tertiary,0,$0.00,1,0,cellular,1,243,2,other,0,30-50
33,blue-collar,married,primary,0,"$1,064.00",1,0,cellular,1,330,1,failure,0,30-50
33,blue-collar,married,secondary,0,"$1,130.00",1,0,cellular,1,-1,0,Null,0,30-50
35,management,single,tertiary,0,$714.00,1,0,cellular,2,224,22,failure,0,30-50
43,technician,single,secondary,0,"$4,990.00",1,0,cellular,1,228,10,failure,0,30-50
33,services,married,secondary,0,$0.00,1,1,cellular,1,-1,0,Null,0,30-50
28,technician,single,secondary,0,$922.00,1,0,cellular,1,-1,0,Null,0,Under 30
24,admin.,single,secondary,0,$5.00,0,0,cellular,1,330,1,failure,0,Under 30
49,entrepreneur,divorced,tertiary,0,"$1,342.00",1,1,cellular,1,140,1,failure,0,30-50
36,services,married,secondary,0,"$1,746.00",1,0,cellular,1,316,1,failure,0,30-50
39,management,married,tertiary,0,$416.00,1,0,cellular,1,-1,0,Null,0,30-50
36,admin.,divorced,secondary,0,$356.00,1,0,cellular,3,313,1,failure,0,30-50
50,blue-collar,married,secondary,0,"$2,320.00",1,0,cellular,1,-1,0,Null,0,30-50
20,student,single,unknown,0,"$8,860.00",0,0,cellular,2,-1,0,Null,0,Under 30
25,admin.,single,secondary,0,$82.00,0,1,cellular,2,-1,0,Null,1,Under 30
31,student,single,secondary,0,$735.00,0,0,cellular,3,322,1,other,0,30-50
39,technician,divorced,secondary,0,"$17,441.00",1,1,cellular,1,-1,0,Null,0,30-50
41,blue-collar,married,secondary,0,"$1,885.00",1,0,cellular,2,-1,0,Null,0,30-50
44,unemployed,married,secondary,0,$728.00,1,0,cellular,1,328,11,failure,0,30-50
41,management,married,tertiary,0,$5.00,1,0,cellular,3,140,3,failure,0,30-50
30,technician,single,secondary,0,"$3,568.00",1,0,cellular,1,-1,0,Null,0,30-50
31,technician,single,secondary,0,"$2,484.00",1,0,cellular,1,-1,0,Null,0,30-50
51,blue-collar,married,secondary,0,"$4,787.00",1,0,cellular,1,-1,0,Null,1,Above 50
39,services,single,secondary,0,$600.00,0,0,cellular,1,-1,0,Null,0,30-50
43,blue-collar,married,secondary,0,"$1,617.00",1,0,cellular,1,-1,0,Null,0,30-50
35,blue-collar,married,primary,0,-$210.00,1,1,telephone,3,-1,0,Null,0,30-50
34,unemployed,married,secondary,0,$428.00,1,0,cellular,2,267,3,other,0,30-50
51,blue-collar,married,secondary,0,$984.00,1,0,telephone,4,-1,0,Null,0,Above 50
50,management,married,secondary,0,$732.00,0,0,cellular,7,-1,0,Null,0,30-50
48,management,divorced,tertiary,0,$351.00,1,0,cellular,3,-1,0,Null,0,30-50
54,blue-collar,married,secondary,0,"$5,521.00",1,0,cellular,2,-1,0,Null,0,Above 50
30,management,married,tertiary,0,"$8,623.00",0,0,cellular,3,-1,0,Null,0,30-50
45,housemaid,married,primary,0,$317.00,1,0,cellular,2,-1,0,Null,0,30-50
40,blue-collar,single,primary,0,$446.00,1,0,cellular,4,331,1,failure,0,30-50
56,technician,married,secondary,0,"$2,847.00",0,0,cellular,1,-1,0,Null,1,Above 50
49,management,married,tertiary,0,$519.00,1,0,cellular,1,-1,0,Null,0,30-50
55,blue-collar,married,secondary,0,"$1,358.00",0,0,cellular,1,-1,0,Null,0,Above 50
35,blue-collar,married,secondary,0,$0.00,1,1,cellular,1,-1,0,Null,0,30-50
38,blue-collar,married,secondary,0,"$6,994.00",1,0,telephone,1,139,2,failure,0,30-50
42,technician,married,secondary,0,$233.00,0,0,cellular,1,231,4,failure,0,30-50
36,blue-collar,single,secondary,0,"$1,822.00",1,0,cellular,1,323,1,other,1,30-50
35,technician,single,secondary,0,$16.00,1,0,cellular,1,-1,0,Null,1,30-50
37,technician,married,secondary,0,$720.00,1,0,cellular,3,-1,0,Null,0,30-50
54,technician,married,secondary,0,"$3,323.00",1,1,cellular,3,-1,0,Null,0,Above 50
57,blue-collar,married,primary,0,"$5,949.00",1,0,cellular,1,-1,0,Null,0,Above 50
36,technician,single,secondary,0,$524.00,1,0,cellular,1,-1,0,Null,0,30-50
53,admin.,married,secondary,0,$35.00,1,0,cellular,1,-1,0,Null,0,Above 50
65,retired,married,secondary,0,"$20,806.00",0,0,telephone,2,-1,0,Null,1,Above 50
35,admin.,married,secondary,0,$126.00,1,0,cellular,1,-1,0,Null,0,30-50
35,blue-collar,married,secondary,0,"$2,926.00",1,0,cellular,1,292,25,failure,0,30-50
28,technician,married,secondary,0,$139.00,1,1,cellular,1,-1,0,Null,0,Under 30
49,management,married,tertiary,0,$78.00,1,0,cellular,3,-1,0,Null,0,30-50
27,student,single,tertiary,0,"$3,687.00",0,0,cellular,2,-1,0,Null,0,Under 30
37,admin.,single,secondary,0,$810.00,1,0,cellular,1,295,1,failure,0,30-50
35,technician,single,tertiary,0,$458.00,1,0,cellular,1,322,3,failure,0,30-50
35,blue-collar,married,secondary,0,"$1,993.00",1,0,cellular,2,-1,0,Null,0,30-50
54,unemployed,married,secondary,0,$377.00,0,0,cellular,1,-1,0,Null,1,Above 50
31,admin.,married,secondary,0,$941.00,1,0,cellular,4,-1,0,Null,0,30-50
55,self-employed,married,secondary,0,"$12,159.00",1,0,cellular,5,139,4,failure,0,Above 50
39,admin.,married,secondary,0,$217.00,1,0,cellular,1,308,4,failure,0,30-50
48,management,married,secondary,0,"$4,415.00",1,0,cellular,3,141,7,failure,1,30-50
44,self-employed,divorced,secondary,0,$522.00,1,0,cellular,1,-1,0,Null,0,30-50
34,student,single,tertiary,0,"$3,404.00",1,0,cellular,1,139,5,failure,0,30-50
36,self-employed,married,primary,0,"$1,094.00",1,0,cellular,1,335,1,failure,0,30-50
45,blue-collar,married,primary,0,$31.00,0,0,cellular,2,310,1,other,0,30-50
32,technician,married,secondary,0,$303.00,1,0,cellular,1,267,4,failure,1,30-50
60,admin.,divorced,secondary,0,"$12,039.00",0,0,telephone,1,-1,0,Null,1,Above 50
38,technician,married,tertiary,0,"$3,234.00",0,0,cellular,1,141,2,success,0,30-50
42,blue-collar,married,secondary,0,$363.00,0,0,cellular,2,-1,0,Null,0,30-50
40,entrepreneur,married,tertiary,0,"$2,310.00",1,1,cellular,1,294,1,failure,0,30-50
28,student,single,secondary,0,"$11,555.00",0,0,cellular,2,-1,0,Null,0,Under 30
68,retired,married,primary,0,"$1,759.00",0,0,telephone,1,-1,0,Null,0,Above 50
52,services,married,primary,0,$821.00,1,1,cellular,2,-1,0,Null,0,Above 50
37,admin.,married,tertiary,0,"$2,693.00",1,0,cellular,1,-1,0,Null,0,30-50
34,blue-collar,married,unknown,0,$11.00,1,0,cellular,1,-1,0,Null,0,30-50
67,retired,married,secondary,0,"$1,443.00",0,0,cellular,1,-1,0,Null,1,Above 50
34,technician,married,secondary,0,"$2,726.00",1,0,cellular,1,-1,0,Null,0,30-50
35,blue-collar,married,secondary,0,$21.00,1,0,cellular,2,-1,0,Null,0,30-50
27,technician,single,tertiary,0,"$4,661.00",0,0,cellular,1,-1,0,Null,1,Under 30
27,services,single,tertiary,0,$128.00,0,0,cellular,1,-1,0,Null,0,Under 30
33,management,single,tertiary,0,$259.00,0,0,cellular,6,-1,0,Null,0,30-50
46,blue-collar,married,primary,0,"$1,204.00",1,0,cellular,2,-1,0,Null,0,30-50
57,management,married,tertiary,0,"$1,287.00",1,0,cellular,2,-1,0,Null,0,Above 50
32,management,single,tertiary,0,"$1,781.00",0,0,cellular,1,-1,0,Null,1,30-50
36,entrepreneur,married,secondary,0,$419.00,1,0,cellular,3,-1,0,Null,0,30-50
34,technician,married,secondary,0,$209.00,1,1,cellular,2,-1,0,Null,0,30-50
39,technician,single,secondary,0,"$1,048.00",1,1,cellular,2,-1,0,Null,0,30-50
26,admin.,married,secondary,0,"$3,415.00",0,0,cellular,1,-1,0,Null,1,Under 30
55,unemployed,married,secondary,0,$12.00,0,0,cellular,1,-1,0,Null,0,Above 50
50,technician,single,secondary,0,-$97.00,1,0,cellular,1,306,2,failure,0,30-50
60,unemployed,married,secondary,0,"$2,000.00",0,0,cellular,1,-1,0,Null,0,Above 50
32,technician,married,secondary,0,"$1,951.00",1,0,cellular,2,261,2,failure,0,30-50
71,housemaid,married,primary,0,$227.00,0,0,cellular,1,-1,0,Null,0,Above 50
58,blue-collar,married,primary,0,$189.00,1,0,telephone,1,-1,0,Null,0,Above 50
61,housemaid,married,tertiary,0,"$1,389.00",0,0,cellular,1,-1,0,Null,0,Above 50
33,management,single,tertiary,0,$318.00,1,0,cellular,1,141,3,other,1,30-50
32,admin.,single,secondary,0,$5.00,1,1,cellular,1,-1,0,Null,0,30-50
50,management,married,unknown,0,"$5,043.00",1,1,cellular,1,-1,0,Null,0,30-50
46,entrepreneur,married,tertiary,0,"$4,726.00",1,0,cellular,1,-1,0,Null,0,30-50
32,self-employed,single,tertiary,0,$562.00,1,1,cellular,1,-1,0,Null,0,30-50
44,admin.,married,secondary,0,"$1,807.00",1,1,cellular,1,313,1,failure,0,30-50
48,admin.,single,secondary,0,"$1,234.00",1,0,cellular,1,-1,0,Null,0,30-50
25,admin.,single,secondary,0,$654.00,0,0,cellular,1,-1,0,Null,0,Under 30
35,management,married,tertiary,0,"$1,725.00",1,1,cellular,2,254,7,failure,0,30-50
56,technician,married,tertiary,0,$655.00,1,1,cellular,1,-1,0,Null,0,Above 50
46,management,married,tertiary,0,$964.00,1,0,cellular,1,-1,0,Null,0,30-50
33,blue-collar,married,secondary,0,$370.00,1,0,cellular,1,-1,0,Null,0,30-50
21,student,single,primary,0,$423.00,0,0,cellular,5,-1,0,Null,1,Under 30
35,management,married,tertiary,0,$24.00,1,0,cellular,1,231,2,failure,0,30-50
39,management,married,tertiary,0,$271.00,1,0,cellular,1,-1,0,Null,0,30-50
30,technician,single,secondary,0,"$2,544.00",0,0,cellular,2,-1,0,Null,1,30-50
41,blue-collar,married,secondary,0,"$1,521.00",1,0,cellular,4,-1,0,Null,0,30-50
39,services,married,secondary,0,$702.00,1,0,cellular,1,300,1,failure,0,30-50
27,student,single,secondary,0,"$2,614.00",0,0,cellular,2,-1,0,Null,1,Under 30
40,technician,married,secondary,0,"$1,832.00",0,0,cellular,2,-1,0,Null,0,30-50
30,services,single,secondary,0,"$1,268.00",1,0,cellular,4,320,8,other,1,30-50
36,blue-collar,married,secondary,0,$536.00,1,0,cellular,3,-1,0,Null,1,30-50
54,entrepreneur,married,tertiary,0,"$1,063.00",1,0,telephone,7,-1,0,Null,0,Above 50
36,management,single,tertiary,0,$223.00,1,0,cellular,3,-1,0,Null,0,30-50
31,management,single,secondary,0,"$1,088.00",1,0,cellular,2,-1,0,Null,1,30-50
42,blue-collar,married,secondary,0,"$3,168.00",1,0,cellular,2,-1,0,Null,0,30-50
24,student,single,secondary,0,$745.00,1,0,telephone,2,-1,0,Null,0,Under 30
27,admin.,married,secondary,0,"$1,293.00",1,0,cellular,3,-1,0,Null,1,Under 30
26,blue-collar,married,secondary,0,$352.00,1,0,cellular,3,317,4,other,0,Under 30
37,technician,married,secondary,0,$523.00,1,0,cellular,2,139,4,failure,0,30-50
29,management,single,tertiary,0,"$1,377.00",0,0,cellular,2,-1,0,Null,1,Under 30
38,blue-collar,single,secondary,0,"$2,580.00",1,0,cellular,2,264,3,failure,1,30-50
